Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded
LINEMOD/coffeebox/JPEGImages/1402.jpg;LINEMOD/coffeebox;225;176;416;331;0
LINEMOD/coffeebox/JPEGImages/1403.jpg;LINEMOD/coffeebox;227;176;419;331;0
LINEMOD/coffeebox/JPEGImages/1404.jpg;LINEMOD/coffeebox;230;179;422;335;0
LINEMOD/coffeebox/JPEGImages/1405.jpg;LINEMOD/coffeebox;230;182;422;336;0
LINEMOD/coffeebox/JPEGImages/1406.jpg;LINEMOD/coffeebox;228;179;419;335;0
LINEMOD/coffeebox/JPEGImages/1407.jpg;LINEMOD/coffeebox;229;177;422;331;0
LINEMOD/coffeebox/JPEGImages/1408.jpg;LINEMOD/coffeebox;229;177;422;332;0
LINEMOD/coffeebox/JPEGImages/1409.jpg;LINEMOD/coffeebox;234;176;427;330;0
LINEMOD/coffeebox/JPEGImages/1410.jpg;LINEMOD/coffeebox;235;173;429;328;0
LINEMOD/coffeebox/JPEGImages/1411.jpg;LINEMOD/coffeebox;238;170;433;323;0
LINEMOD/coffeebox/JPEGImages/1412.jpg;LINEMOD/coffeebox;240;167;435;320;0
LINEMOD/coffeebox/JPEGImages/1413.jpg;LINEMOD/coffeebox;241;164;437;319;0
LINEMOD/coffeebox/JPEGImages/1414.jpg;LINEMOD/coffeebox;239;162;436;316;0
LINEMOD/coffeebox/JPEGImages/1415.jpg;LINEMOD/coffeebox;237;159;435;313;0
LINEMOD/coffeebox/JPEGImages/1416.jpg;LINEMOD/coffeebox;237;158;435;311;0
LINEMOD/coffeebox/JPEGImages/1417.jpg;LINEMOD/coffeebox;237;157;435;311;0
LINEMOD/coffeebox/JPEGImages/1418.jpg;LINEMOD/coffeebox;240;162;438;317;0
LINEMOD/coffeebox/JPEGImages/1419.jpg;LINEMOD/coffeebox;242;166;441;322;0
LINEMOD/coffeebox/JPEGImages/1420.jpg;LINEMOD/coffeebox;241;169;440;327;0
LINEMOD/coffeebox/JPEGImages/1421.jpg;LINEMOD/coffeebox;244;169;443;327;0
LINEMOD/coffeebox/JPEGImages/1422.jpg;LINEMOD/coffeebox;245;166;444;325;0
LINEMOD/coffeebox/JPEGImages/1423.jpg;LINEMOD/coffeebox;248;159;447;319;0
LINEMOD/coffeebox/JPEGImages/1424.jpg;LINEMOD/coffeebox;250;154;449;315;0
LINEMOD/coffeebox/JPEGImages/1425.jpg;LINEMOD/coffeebox;251;145;450;305;0
LINEMOD/coffeebox/JPEGImages/1426.jpg;LINEMOD/coffeebox;251;133;451;295;0
LINEMOD/coffeebox/JPEGImages/1427.jpg;LINEMOD/coffeebox;249;121;449;284;0
LINEMOD/coffeebox/JPEGImages/1428.jpg;LINEMOD/coffeebox;248;111;450;274;0
LINEMOD/coffeebox/JPEGImages/1429.jpg;LINEMOD/coffeebox;250;94;453;259;0
LINEMOD/coffeebox/JPEGImages/1430.jpg;LINEMOD/coffeebox;251;80;458;250;0
LINEMOD/coffeebox/JPEGImages/1431.jpg;LINEMOD/coffeebox;247;65;456;240;0
LINEMOD/coffeebox/JPEGImages/1432.jpg;LINEMOD/coffeebox;247;55;460;233;0
LINEMOD/coffeebox/JPEGImages/1433.jpg;LINEMOD/coffeebox;244;53;460;236;0
LINEMOD/coffeebox/JPEGImages/1434.jpg;LINEMOD/coffeebox;241;60;460;246;0
LINEMOD/coffeebox/JPEGImages/1435.jpg;LINEMOD/coffeebox;243;65;463;256;0
LINEMOD/coffeebox/JPEGImages/1436.jpg;LINEMOD/coffeebox;236;63;459;258;0
LINEMOD/coffeebox/JPEGImages/1437.jpg;LINEMOD/coffeebox;230;60;453;259;0
LINEMOD/coffeebox/JPEGImages/1438.jpg;LINEMOD/coffeebox;218;59;444;261;0
LINEMOD/coffeebox/JPEGImages/1439.jpg;LINEMOD/coffeebox;216;53;442;258;0
LINEMOD/coffeebox/JPEGImages/1440.jpg;LINEMOD/coffeebox;213;51;439;257;0
LINEMOD/coffeebox/JPEGImages/1441.jpg;LINEMOD/coffeebox;208;47;436;255;0
LINEMOD/coffeebox/JPEGImages/1442.jpg;LINEMOD/coffeebox;200;38;428;249;0
LINEMOD/coffeebox/JPEGImages/1443.jpg;LINEMOD/coffeebox;200;32;429;244;0
LINEMOD/coffeebox/JPEGImages/1444.jpg;LINEMOD/coffeebox;200;27;429;239;0
LINEMOD/coffeebox/JPEGImages/1445.jpg;LINEMOD/coffeebox;203;28;431;240;0
LINEMOD/coffeebox/JPEGImages/1446.jpg;LINEMOD/coffeebox;200;33;428;245;0
LINEMOD/coffeebox/JPEGImages/1447.jpg;LINEMOD/coffeebox;195;38;424;249;0
LINEMOD/coffeebox/JPEGImages/1448.jpg;LINEMOD/coffeebox;194;44;423;252;0
LINEMOD/coffeebox/JPEGImages/1449.jpg;LINEMOD/coffeebox;191;48;422;255;0
LINEMOD/coffeebox/JPEGImages/1450.jpg;LINEMOD/coffeebox;185;48;418;254;0
LINEMOD/coffeebox/JPEGImages/1451.jpg;LINEMOD/coffeebox;186;48;420;251;0
LINEMOD/coffeebox/JPEGImages/1452.jpg;LINEMOD/coffeebox;182;53;418;255;0
LINEMOD/coffeebox/JPEGImages/1453.jpg;LINEMOD/coffeebox;181;51;419;252;0
LINEMOD/coffeebox/JPEGImages/1454.jpg;LINEMOD/coffeebox;178;52;417;251;0
LINEMOD/coffeebox/JPEGImages/1455.jpg;LINEMOD/coffeebox;174;49;415;249;0
LINEMOD/coffeebox/JPEGImages/1456.jpg;LINEMOD/coffeebox;168;43;411;240;0
LINEMOD/coffeebox/JPEGImages/1457.jpg;LINEMOD/coffeebox;169;40;411;234;0
LINEMOD/coffeebox/JPEGImages/1458.jpg;LINEMOD/coffeebox;168;38;409;231;0
LINEMOD/coffeebox/JPEGImages/1459.jpg;LINEMOD/coffeebox;162;37;405;228;0
LINEMOD/coffeebox/JPEGImages/1460.jpg;LINEMOD/coffeebox;160;37;404;229;0
LINEMOD/coffeebox/JPEGImages/1461.jpg;LINEMOD/coffeebox;161;41;403;231;0
LINEMOD/coffeebox/JPEGImages/1462.jpg;LINEMOD/coffeebox;161;41;404;231;0
LINEMOD/coffeebox/JPEGImages/1463.jpg;LINEMOD/coffeebox;158;40;402;228;0
LINEMOD/coffeebox/JPEGImages/1464.jpg;LINEMOD/coffeebox;160;35;403;223;0
LINEMOD/coffeebox/JPEGImages/1465.jpg;LINEMOD/coffeebox;164;30;406;216;0
LINEMOD/coffeebox/JPEGImages/1466.jpg;LINEMOD/coffeebox;172;26;413;211;0
LINEMOD/coffeebox/JPEGImages/1467.jpg;LINEMOD/coffeebox;183;18;424;202;0
LINEMOD/coffeebox/JPEGImages/1468.jpg;LINEMOD/coffeebox;186;21;425;203;0
LINEMOD/coffeebox/JPEGImages/1469.jpg;LINEMOD/coffeebox;192;21;431;202;0
LINEMOD/coffeebox/JPEGImages/1470.jpg;LINEMOD/coffeebox;200;30;437;208;0
LINEMOD/coffeebox/JPEGImages/1471.jpg;LINEMOD/coffeebox;220;24;456;201;0
LINEMOD/coffeebox/JPEGImages/1472.jpg;LINEMOD/coffeebox;223;27;459;204;0
LINEMOD/coffeebox/JPEGImages/1473.jpg;LINEMOD/coffeebox;232;34;468;210;0
LINEMOD/coffeebox/JPEGImages/1474.jpg;LINEMOD/coffeebox;247;50;481;226;0
LINEMOD/coffeebox/JPEGImages/1475.jpg;LINEMOD/coffeebox;251;54;484;230;0
LINEMOD/coffeebox/JPEGImages/1476.jpg;LINEMOD/coffeebox;255;62;487;237;0
LINEMOD/coffeebox/JPEGImages/1477.jpg;LINEMOD/coffeebox;260;69;492;244;0
LINEMOD/coffeebox/JPEGImages/1478.jpg;LINEMOD/coffeebox;266;81;497;256;0
LINEMOD/coffeebox/JPEGImages/1479.jpg;LINEMOD/coffeebox;269;83;500;259;0
LINEMOD/coffeebox/JPEGImages/1480.jpg;LINEMOD/coffeebox;269;80;501;257;0
LINEMOD/coffeebox/JPEGImages/1481.jpg;LINEMOD/coffeebox;270;80;502;257;0
LINEMOD/coffeebox/JPEGImages/1482.jpg;LINEMOD/coffeebox;275;80;506;255;0
LINEMOD/coffeebox/JPEGImages/1483.jpg;LINEMOD/coffeebox;276;78;507;252;0
LINEMOD/coffeebox/JPEGImages/1484.jpg;LINEMOD/coffeebox;276;83;506;256;0
LINEMOD/coffeebox/JPEGImages/1485.jpg;LINEMOD/coffeebox;273;89;501;261;0
LINEMOD/coffeebox/JPEGImages/1486.jpg;LINEMOD/coffeebox;268;99;495;268;0
LINEMOD/coffeebox/JPEGImages/1487.jpg;LINEMOD/coffeebox;266;106;490;273;0
LINEMOD/coffeebox/JPEGImages/1488.jpg;LINEMOD/coffeebox;261;109;486;274;0
LINEMOD/coffeebox/JPEGImages/1489.jpg;LINEMOD/coffeebox;258;115;482;277;0
LINEMOD/coffeebox/JPEGImages/1490.jpg;LINEMOD/coffeebox;258;116;482;276;0
LINEMOD/coffeebox/JPEGImages/1491.jpg;LINEMOD/coffeebox;255;119;479;278;0
LINEMOD/coffeebox/JPEGImages/1492.jpg;LINEMOD/coffeebox;256;117;479;274;0
LINEMOD/coffeebox/JPEGImages/1493.jpg;LINEMOD/coffeebox;254;113;478;269;0
LINEMOD/coffeebox/JPEGImages/1494.jpg;LINEMOD/coffeebox;250;115;474;270;0
LINEMOD/coffeebox/JPEGImages/1495.jpg;LINEMOD/coffeebox;246;122;469;275;0
LINEMOD/coffeebox/JPEGImages/1496.jpg;LINEMOD/coffeebox;240;120;464;271;0
LINEMOD/coffeebox/JPEGImages/1497.jpg;LINEMOD/coffeebox;236;121;458;271;0
LINEMOD/coffeebox/JPEGImages/1498.jpg;LINEMOD/coffeebox;236;122;458;269;0
LINEMOD/coffeebox/JPEGImages/1499.jpg;LINEMOD/coffeebox;231;122;454;268;0
LINEMOD/coffeebox/JPEGImages/1500.jpg;LINEMOD/coffeebox;231;128;453;274;0
LINEMOD/coffeebox/JPEGImages/1501.jpg;LINEMOD/coffeebox;226;130;449;275;0
LINEMOD/coffeebox/JPEGImages/1502.jpg;LINEMOD/coffeebox;224;130;446;273;0
LINEMOD/coffeebox/JPEGImages/1503.jpg;LINEMOD/coffeebox;219;133;442;275;0
LINEMOD/coffeebox/JPEGImages/1504.jpg;LINEMOD/coffeebox;214;138;438;278;0
LINEMOD/coffeebox/JPEGImages/1505.jpg;LINEMOD/coffeebox;208;142;434;283;0
LINEMOD/coffeebox/JPEGImages/1506.jpg;LINEMOD/coffeebox;203;144;429;283;0
LINEMOD/coffeebox/JPEGImages/1507.jpg;LINEMOD/coffeebox;200;147;427;286;0
LINEMOD/coffeebox/JPEGImages/1508.jpg;LINEMOD/coffeebox;199;149;426;288;0
LINEMOD/coffeebox/JPEGImages/1509.jpg;LINEMOD/coffeebox;198;149;425;289;0
LINEMOD/coffeebox/JPEGImages/1510.jpg;LINEMOD/coffeebox;197;149;424;287;0
LINEMOD/coffeebox/JPEGImages/1511.jpg;LINEMOD/coffeebox;199;149;425;286;0
LINEMOD/coffeebox/JPEGImages/1512.jpg;LINEMOD/coffeebox;204;149;429;285;0
LINEMOD/coffeebox/JPEGImages/1513.jpg;LINEMOD/coffeebox;208;149;431;285;0
LINEMOD/coffeebox/JPEGImages/1514.jpg;LINEMOD/coffeebox;209;150;431;285;0
LINEMOD/coffeebox/JPEGImages/1515.jpg;LINEMOD/coffeebox;208;152;430;286;0
LINEMOD/coffeebox/JPEGImages/1516.jpg;LINEMOD/coffeebox;206;152;425;285;0
LINEMOD/coffeebox/JPEGImages/1517.jpg;LINEMOD/coffeebox;203;153;424;286;0
LINEMOD/coffeebox/JPEGImages/1518.jpg;LINEMOD/coffeebox;202;153;423;287;0
LINEMOD/coffeebox/JPEGImages/1519.jpg;LINEMOD/coffeebox;197;152;418;285;0
LINEMOD/coffeebox/JPEGImages/1520.jpg;LINEMOD/coffeebox;193;149;416;282;0
LINEMOD/coffeebox/JPEGImages/1521.jpg;LINEMOD/coffeebox;188;146;412;280;0
LINEMOD/coffeebox/JPEGImages/1522.jpg;LINEMOD/coffeebox;186;146;411;281;0
LINEMOD/coffeebox/JPEGImages/1523.jpg;LINEMOD/coffeebox;188;147;413;282;0
LINEMOD/coffeebox/JPEGImages/1524.jpg;LINEMOD/coffeebox;198;150;424;288;0
LINEMOD/coffeebox/JPEGImages/1525.jpg;LINEMOD/coffeebox;207;150;434;289;0
LINEMOD/coffeebox/JPEGImages/1526.jpg;LINEMOD/coffeebox;219;152;448;291;0
LINEMOD/coffeebox/JPEGImages/1527.jpg;LINEMOD/coffeebox;229;155;460;297;0
LINEMOD/coffeebox/JPEGImages/1528.jpg;LINEMOD/coffeebox;234;157;465;299;0
LINEMOD/coffeebox/JPEGImages/1529.jpg;LINEMOD/coffeebox;236;159;469;303;0
LINEMOD/coffeebox/JPEGImages/1530.jpg;LINEMOD/coffeebox;235;159;470;304;0
LINEMOD/coffeebox/JPEGImages/1531.jpg;LINEMOD/coffeebox;236;156;473;302;0
LINEMOD/coffeebox/JPEGImages/1532.jpg;LINEMOD/coffeebox;237;153;474;300;0
LINEMOD/coffeebox/JPEGImages/1533.jpg;LINEMOD/coffeebox;234;153;472;300;0
LINEMOD/coffeebox/JPEGImages/1534.jpg;LINEMOD/coffeebox;231;157;469;302;0
LINEMOD/coffeebox/JPEGImages/1535.jpg;LINEMOD/coffeebox;224;164;462;309;0
LINEMOD/coffeebox/JPEGImages/1536.jpg;LINEMOD/coffeebox;215;171;452;312;0
LINEMOD/coffeebox/JPEGImages/1537.jpg;LINEMOD/coffeebox;209;178;444;318;0
LINEMOD/coffeebox/JPEGImages/1538.jpg;LINEMOD/coffeebox;208;186;443;325;0
LINEMOD/coffeebox/JPEGImages/1539.jpg;LINEMOD/coffeebox;207;192;441;328;0
LINEMOD/coffeebox/JPEGImages/1540.jpg;LINEMOD/coffeebox;203;195;436;328;0
LINEMOD/coffeebox/JPEGImages/1541.jpg;LINEMOD/coffeebox;197;192;428;323;0
LINEMOD/coffeebox/JPEGImages/1542.jpg;LINEMOD/coffeebox;187;181;416;307;0
LINEMOD/coffeebox/JPEGImages/1543.jpg;LINEMOD/coffeebox;184;170;412;295;0
LINEMOD/coffeebox/JPEGImages/1544.jpg;LINEMOD/coffeebox;181;161;409;284;0
LINEMOD/coffeebox/JPEGImages/1545.jpg;LINEMOD/coffeebox;184;152;410;275;0
LINEMOD/coffeebox/JPEGImages/1546.jpg;LINEMOD/coffeebox;186;143;414;267;0
LINEMOD/coffeebox/JPEGImages/1547.jpg;LINEMOD/coffeebox;195;136;422;260;0
LINEMOD/coffeebox/JPEGImages/1548.jpg;LINEMOD/coffeebox;202;127;431;252;0
LINEMOD/coffeebox/JPEGImages/1549.jpg;LINEMOD/coffeebox;207;116;436;242;0
LINEMOD/coffeebox/JPEGImages/1550.jpg;LINEMOD/coffeebox;210;111;441;239;0
LINEMOD/coffeebox/JPEGImages/1551.jpg;LINEMOD/coffeebox;210;109;442;238;0
LINEMOD/coffeebox/JPEGImages/1552.jpg;LINEMOD/coffeebox;210;110;444;242;0
LINEMOD/coffeebox/JPEGImages/1553.jpg;LINEMOD/coffeebox;219;114;452;244;0
LINEMOD/coffeebox/JPEGImages/1554.jpg;LINEMOD/coffeebox;225;117;459;250;0
LINEMOD/coffeebox/JPEGImages/1555.jpg;LINEMOD/coffeebox;233;117;469;252;0
LINEMOD/coffeebox/JPEGImages/1556.jpg;LINEMOD/coffeebox;237;120;473;256;0
LINEMOD/coffeebox/JPEGImages/1557.jpg;LINEMOD/coffeebox;239;118;476;256;0
LINEMOD/coffeebox/JPEGImages/1558.jpg;LINEMOD/coffeebox;246;117;483;255;0
LINEMOD/coffeebox/JPEGImages/1559.jpg;LINEMOD/coffeebox;254;119;491;259;0
LINEMOD/coffeebox/JPEGImages/1560.jpg;LINEMOD/coffeebox;252;119;490;259;0
LINEMOD/coffeebox/JPEGImages/1561.jpg;LINEMOD/coffeebox;253;118;490;259;0
LINEMOD/coffeebox/JPEGImages/1562.jpg;LINEMOD/coffeebox;259;121;497;261;0
LINEMOD/coffeebox/JPEGImages/1563.jpg;LINEMOD/coffeebox;259;124;497;265;0
LINEMOD/coffeebox/JPEGImages/1564.jpg;LINEMOD/coffeebox;264;125;502;266;0
LINEMOD/coffeebox/JPEGImages/1565.jpg;LINEMOD/coffeebox;259;124;498;267;0
LINEMOD/coffeebox/JPEGImages/1566.jpg;LINEMOD/coffeebox;255;120;496;263;0
LINEMOD/coffeebox/JPEGImages/1567.jpg;LINEMOD/coffeebox;248;114;491;260;0
LINEMOD/coffeebox/JPEGImages/1568.jpg;LINEMOD/coffeebox;247;110;490;256;0
LINEMOD/coffeebox/JPEGImages/1569.jpg;LINEMOD/coffeebox;246;109;489;257;0
LINEMOD/coffeebox/JPEGImages/1570.jpg;LINEMOD/coffeebox;245;112;489;259;0
LINEMOD/coffeebox/JPEGImages/1571.jpg;LINEMOD/coffeebox;244;116;489;264;0
LINEMOD/coffeebox/JPEGImages/1572.jpg;LINEMOD/coffeebox;243;121;489;269;0
LINEMOD/coffeebox/JPEGImages/1573.jpg;LINEMOD/coffeebox;245;128;490;276;0
LINEMOD/coffeebox/JPEGImages/1574.jpg;LINEMOD/coffeebox;247;135;492;283;0
LINEMOD/coffeebox/JPEGImages/1575.jpg;LINEMOD/coffeebox;251;140;496;290;0
LINEMOD/coffeebox/JPEGImages/1576.jpg;LINEMOD/coffeebox;257;149;502;301;0
LINEMOD/coffeebox/JPEGImages/1577.jpg;LINEMOD/coffeebox;258;154;505;308;0
LINEMOD/coffeebox/JPEGImages/1578.jpg;LINEMOD/coffeebox;259;159;506;312;0
LINEMOD/coffeebox/JPEGImages/1579.jpg;LINEMOD/coffeebox;260;158;508;313;0
LINEMOD/coffeebox/JPEGImages/1580.jpg;LINEMOD/coffeebox;261;156;509;311;0
LINEMOD/coffeebox/JPEGImages/1581.jpg;LINEMOD/coffeebox;254;151;504;308;0
LINEMOD/coffeebox/JPEGImages/1582.jpg;LINEMOD/coffeebox;251;147;502;304;0
LINEMOD/coffeebox/JPEGImages/1583.jpg;LINEMOD/coffeebox;250;148;500;304;0
LINEMOD/coffeebox/JPEGImages/1584.jpg;LINEMOD/coffeebox;255;150;505;305;0
LINEMOD/coffeebox/JPEGImages/1585.jpg;LINEMOD/coffeebox;260;153;508;307;0
LINEMOD/coffeebox/JPEGImages/1586.jpg;LINEMOD/coffeebox;263;154;511;309;0
LINEMOD/coffeebox/JPEGImages/1587.jpg;LINEMOD/coffeebox;266;156;512;310;0
LINEMOD/coffeebox/JPEGImages/1588.jpg;LINEMOD/coffeebox;265;156;512;310;0
LINEMOD/coffeebox/JPEGImages/1589.jpg;LINEMOD/coffeebox;266;159;512;313;0
LINEMOD/coffeebox/JPEGImages/1590.jpg;LINEMOD/coffeebox;267;160;513;314;0
LINEMOD/coffeebox/JPEGImages/1591.jpg;LINEMOD/coffeebox;267;163;512;317;0
LINEMOD/coffeebox/JPEGImages/1592.jpg;LINEMOD/coffeebox;268;165;514;320;0
LINEMOD/coffeebox/JPEGImages/1593.jpg;LINEMOD/coffeebox;266;167;512;322;0
LINEMOD/coffeebox/JPEGImages/1594.jpg;LINEMOD/coffeebox;266;169;513;324;0
LINEMOD/coffeebox/JPEGImages/1595.jpg;LINEMOD/coffeebox;266;169;513;325;0
LINEMOD/coffeebox/JPEGImages/1596.jpg;LINEMOD/coffeebox;266;169;514;325;0
LINEMOD/coffeebox/JPEGImages/1597.jpg;LINEMOD/coffeebox;264;169;514;326;0
LINEMOD/coffeebox/JPEGImages/1598.jpg;LINEMOD/coffeebox;266;169;515;327;0
LINEMOD/coffeebox/JPEGImages/1599.jpg;LINEMOD/coffeebox;268;168;519;328;0
LINEMOD/coffeebox/JPEGImages/1600.jpg;LINEMOD/coffeebox;269;170;521;332;0
LINEMOD/coffeebox/JPEGImages/1601.jpg;LINEMOD/coffeebox;269;173;521;335;0
LINEMOD/coffeebox/JPEGImages/1602.jpg;LINEMOD/coffeebox;266;176;518;339;0
LINEMOD/coffeebox/JPEGImages/1603.jpg;LINEMOD/coffeebox;264;178;515;338;0
LINEMOD/coffeebox/JPEGImages/1604.jpg;LINEMOD/coffeebox;257;178;507;335;0
LINEMOD/coffeebox/JPEGImages/1605.jpg;LINEMOD/coffeebox;256;174;504;327;0
LINEMOD/coffeebox/JPEGImages/1606.jpg;LINEMOD/coffeebox;253;167;500;317;0
LINEMOD/coffeebox/JPEGImages/1607.jpg;LINEMOD/coffeebox;253;161;497;307;0
LINEMOD/coffeebox/JPEGImages/1608.jpg;LINEMOD/coffeebox;255;156;496;298;0
LINEMOD/coffeebox/JPEGImages/1609.jpg;LINEMOD/coffeebox;252;153;491;293;0
LINEMOD/coffeebox/JPEGImages/1610.jpg;LINEMOD/coffeebox;244;149;480;288;0
LINEMOD/coffeebox/JPEGImages/1611.jpg;LINEMOD/coffeebox;239;147;474;289;0
LINEMOD/coffeebox/JPEGImages/1612.jpg;LINEMOD/coffeebox;231;148;465;290;0
LINEMOD/coffeebox/JPEGImages/1613.jpg;LINEMOD/coffeebox;226;151;459;296;0
LINEMOD/coffeebox/JPEGImages/1614.jpg;LINEMOD/coffeebox;224;153;456;299;0
LINEMOD/coffeebox/JPEGImages/1615.jpg;LINEMOD/coffeebox;221;157;453;304;0
LINEMOD/coffeebox/JPEGImages/1616.jpg;LINEMOD/coffeebox;219;160;449;307;0
LINEMOD/coffeebox/JPEGImages/1617.jpg;LINEMOD/coffeebox;222;166;453;314;0
LINEMOD/coffeebox/JPEGImages/1618.jpg;LINEMOD/coffeebox;221;169;449;318;0
LINEMOD/coffeebox/JPEGImages/1619.jpg;LINEMOD/coffeebox;219;171;447;320;0
LINEMOD/coffeebox/JPEGImages/1620.jpg;LINEMOD/coffeebox;220;170;448;321;0
LINEMOD/coffeebox/JPEGImages/1621.jpg;LINEMOD/coffeebox;218;171;446;323;0
LINEMOD/coffeebox/JPEGImages/1622.jpg;LINEMOD/coffeebox;217;171;444;323;0
LINEMOD/coffeebox/JPEGImages/1623.jpg;LINEMOD/coffeebox;210;172;436;324;0
LINEMOD/coffeebox/JPEGImages/1624.jpg;LINEMOD/coffeebox;205;174;430;328;0
LINEMOD/coffeebox/JPEGImages/1625.jpg;LINEMOD/coffeebox;200;176;426;330;0
LINEMOD/coffeebox/JPEGImages/1626.jpg;LINEMOD/coffeebox;195;176;422;331;0
LINEMOD/coffeebox/JPEGImages/1627.jpg;LINEMOD/coffeebox;188;179;415;335;0
LINEMOD/coffeebox/JPEGImages/1628.jpg;LINEMOD/coffeebox;184;172;410;328;0
LINEMOD/coffeebox/JPEGImages/1629.jpg;LINEMOD/coffeebox;182;164;408;320;0
LINEMOD/coffeebox/JPEGImages/1630.jpg;LINEMOD/coffeebox;182;159;407;315;0
LINEMOD/coffeebox/JPEGImages/1631.jpg;LINEMOD/coffeebox;190;160;415;316;0
LINEMOD/coffeebox/JPEGImages/1632.jpg;LINEMOD/coffeebox;194;159;418;315;0
LINEMOD/coffeebox/JPEGImages/1633.jpg;LINEMOD/coffeebox;201;159;423;315;0
LINEMOD/coffeebox/JPEGImages/1634.jpg;LINEMOD/coffeebox;199;158;421;314;0
LINEMOD/coffeebox/JPEGImages/1635.jpg;LINEMOD/coffeebox;196;155;418;311;0
LINEMOD/coffeebox/JPEGImages/1636.jpg;LINEMOD/coffeebox;193;154;415;310;0
LINEMOD/coffeebox/JPEGImages/1637.jpg;LINEMOD/coffeebox;190;156;413;313;0
LINEMOD/coffeebox/JPEGImages/1638.jpg;LINEMOD/coffeebox;187;158;410;315;0
LINEMOD/coffeebox/JPEGImages/1639.jpg;LINEMOD/coffeebox;188;165;410;322;0
LINEMOD/coffeebox/JPEGImages/1640.jpg;LINEMOD/coffeebox;188;167;409;324;0
LINEMOD/coffeebox/JPEGImages/1641.jpg;LINEMOD/coffeebox;188;174;411;330;0
LINEMOD/coffeebox/JPEGImages/1642.jpg;LINEMOD/coffeebox;193;179;413;336;0
LINEMOD/coffeebox/JPEGImages/1643.jpg;LINEMOD/coffeebox;193;179;414;338;0
LINEMOD/coffeebox/JPEGImages/1644.jpg;LINEMOD/coffeebox;195;181;415;341;0
LINEMOD/coffeebox/JPEGImages/1645.jpg;LINEMOD/coffeebox;197;183;416;340;0
LINEMOD/coffeebox/JPEGImages/1646.jpg;LINEMOD/coffeebox;199;185;417;341;0
LINEMOD/coffeebox/JPEGImages/1647.jpg;LINEMOD/coffeebox;201;186;420;342;0
LINEMOD/coffeebox/JPEGImages/1648.jpg;LINEMOD/coffeebox;203;185;420;341;0
LINEMOD/coffeebox/JPEGImages/1649.jpg;LINEMOD/coffeebox;210;183;425;337;0
LINEMOD/coffeebox/JPEGImages/1650.jpg;LINEMOD/coffeebox;215;181;430;335;0
LINEMOD/coffeebox/JPEGImages/1651.jpg;LINEMOD/coffeebox;223;181;436;334;0
LINEMOD/coffeebox/JPEGImages/1652.jpg;LINEMOD/coffeebox;226;182;438;334;0
LINEMOD/coffeebox/JPEGImages/1653.jpg;LINEMOD/coffeebox;226;182;436;334;0
LINEMOD/coffeebox/JPEGImages/1654.jpg;LINEMOD/coffeebox;226;184;437;336;0
LINEMOD/coffeebox/JPEGImages/1655.jpg;LINEMOD/coffeebox;228;183;438;334;0
LINEMOD/coffeebox/JPEGImages/1656.jpg;LINEMOD/coffeebox;231;183;440;333;0
LINEMOD/coffeebox/JPEGImages/1657.jpg;LINEMOD/coffeebox;236;176;444;324;0
LINEMOD/coffeebox/JPEGImages/1658.jpg;LINEMOD/coffeebox;234;169;442;318;0
LINEMOD/coffeebox/JPEGImages/1659.jpg;LINEMOD/coffeebox;230;156;438;304;0
LINEMOD/coffeebox/JPEGImages/1660.jpg;LINEMOD/coffeebox;226;139;435;288;0
LINEMOD/coffeebox/JPEGImages/1661.jpg;LINEMOD/coffeebox;224;128;433;277;0
LINEMOD/coffeebox/JPEGImages/1662.jpg;LINEMOD/coffeebox;220;122;431;273;0
LINEMOD/coffeebox/JPEGImages/1663.jpg;LINEMOD/coffeebox;218;117;429;269;0
LINEMOD/coffeebox/JPEGImages/1664.jpg;LINEMOD/coffeebox;218;113;428;267;0
LINEMOD/coffeebox/JPEGImages/1665.jpg;LINEMOD/coffeebox;218;110;429;264;0
LINEMOD/coffeebox/JPEGImages/1666.jpg;LINEMOD/coffeebox;215;101;428;258;0
LINEMOD/coffeebox/JPEGImages/1667.jpg;LINEMOD/coffeebox;212;96;425;251;0
LINEMOD/coffeebox/JPEGImages/1668.jpg;LINEMOD/coffeebox;204;85;419;241;0
LINEMOD/coffeebox/JPEGImages/1669.jpg;LINEMOD/coffeebox;195;69;411;226;0
LINEMOD/coffeebox/JPEGImages/1670.jpg;LINEMOD/coffeebox;193;51;410;207;0
LINEMOD/coffeebox/JPEGImages/1671.jpg;LINEMOD/coffeebox;195;45;412;201;0
LINEMOD/coffeebox/JPEGImages/1672.jpg;LINEMOD/coffeebox;200;44;417;198;0
LINEMOD/coffeebox/JPEGImages/1673.jpg;LINEMOD/coffeebox;201;45;418;199;0
LINEMOD/coffeebox/JPEGImages/1674.jpg;LINEMOD/coffeebox;195;44;411;200;0
LINEMOD/coffeebox/JPEGImages/1675.jpg;LINEMOD/coffeebox;190;46;405;204;0
LINEMOD/coffeebox/JPEGImages/1676.jpg;LINEMOD/coffeebox;186;47;399;207;0
LINEMOD/coffeebox/JPEGImages/1677.jpg;LINEMOD/coffeebox;186;51;397;212;0
LINEMOD/coffeebox/JPEGImages/1678.jpg;LINEMOD/coffeebox;186;55;397;217;0
LINEMOD/coffeebox/JPEGImages/1679.jpg;LINEMOD/coffeebox;185;61;394;223;0
LINEMOD/realsensebox/JPEGImages/0.jpg;LINEMOD/realsensebox;139;195;355;384;0
